palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao,CM
AMAPA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amapaSm_Prog001.mp4,AMAPA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
AMAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amarSm_Prog001.mp4,AMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
AMARELINHA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amarelinhaSm_Prog001.mp4,AMARELINHA.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
AMARELO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amareloSm_Prog001.mp4,AMARELO.mp4,ADJETIVO,COR/FORMA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg,cg12
AMARGO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amargoSm_Prog001.mp4,AMARGO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AMARRAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amarrarSm_Prog001.mp4,AMARRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
AMASSADO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amassado1Sm_Prog001.mp4,AMASSADO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
AMASSADO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amassado2Sm_Prog001.mp4,AMASSADO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
AMASSAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amassar1Sm_Prog001.mp4,AMASSAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
AMASSAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amassar2Sm_Prog001.mp4,AMASSAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMAZONA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amazonaSm_Prog001.mp4,AMAZONA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
AMAZONAS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amazonasSm_Prog001.mp4,AMAZONAS.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
AMBICAO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ambicaoSm_Prog001.mp4,AMBICAO.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
AMBIDESTRO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ambidestroSm_Prog001.mp4,AMBIDESTRO.mp4,ADJETIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMBOS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ambosSm_Prog001.mp4,AMBOS.mp4,NUM.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
AMBULANCIA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ambulanciaSm_Prog001.mp4,AMBULANCIA.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
AMEACAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ameacar1Sm_Prog001.mp4,AMEACAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
AMEACAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ameacar2Sm_Prog001.mp4,AMEACAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
AMEM1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amem1Sm_Prog001.mp4,AMEM1.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
AMEM2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amem2Sm_Prog001.mp4,AMEM2.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
AMENDOIM.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amendoimSm_Prog001.mp4,AMENDOIM.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg17.jpg,cg17
AMERICA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/americaSm_Prog001.mp4,AMERICA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICA CENTRAL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_centralSm_Prog001.mp4,AMERICA CENTRAL.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
AMERICA DO NORTE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_norteSm_Prog001.mp4,AMERICA DO NORTE.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICA DO SUL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_sulSm_Prog001.mp4,AMERICA DO SUL.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICANO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/americanoSm_Prog001.mp4,AMERICANO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AMIGAVEL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amigavelSm_Prog001.mp4,AMIGAVEL.mp4,ADJETIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMIGO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amigoSm_Prog001.mp4,AMIGO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMIZADE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amizadeSm_Prog001.mp4,AMIZADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMOLAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amolar1Sm_Prog001.mp4,AMOLAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMOLAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amolar2Sm_Prog001.mp4,AMOLAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
AMONTOAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amontoarSm_Prog001.mp4,AMONTOAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
AMOR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amor1Sm_Prog001.mp4,AMOR.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
AMORA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amoraSm_Prog001.mp4,AMORA.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg45.jpg,cg45
AMORTECEDOR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amortecedorSm_Prog001.mp4,AMORTECEDOR.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
AMPLIAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ampliarSm_Prog001.mp4,AMPLIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMPLO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amploSm_Prog001.mp4,AMPLO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMPUTAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amputarSm_Prog001.mp4,AMPUTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANALFABETO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/analfabetoSm_Prog001.mp4,ANALFABETO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANALISAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/analisarSm_Prog001.mp4,ANALISAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANCESTRAIS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ancestraisSm_Prog001.mp4,ANCESTRAIS.mp4,ADJETIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg,cg12
ANCIAO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anciaoSm_Prog001.mp4,ANCIAO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANCORAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ancorarSm_Prog001.mp4,ANCORAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg,cg16
ANDAIME.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andaimeSm_Prog001.mp4,ANDAIME.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg,cg37a
ANDAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar1Sm_Prog001.mp4,ANDAR1.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANDAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar2Sm_Prog001.mp4,ANDAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ANDAR3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar3Sm_Prog001.mp4,ANDAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANDAR4.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar4Sm_Prog001.mp4,ANDAR4.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg31.jpg,cg31
ANDAR5.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar5Sm_Prog001.mp4,ANDAR5.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANDAR6.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar6Sm_Prog001.mp4,ANDAR6.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
ANDAR7.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar7Sm_Prog001.mp4,ANDAR7.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
ANEL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anelSm_Prog001.mp4,ANEL.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
ANGUSTIADO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/angustiadoSm_Prog001.mp4,ANGUSTIADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
ANGUSTIAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/angustiarSm_Prog001.mp4,ANGUSTIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANIMAL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/animaisSm_Prog001.mp4,ANIMAL.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANIMAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/animoSm_Prog001.mp4,ANIMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ANIQUILAR.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniquilarSm_Prog001.mp4,ANIQUILAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ANIVERSARIO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniversario1Sm_Prog001.mp4,ANIVERSARIO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
ANIVERSARIO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniversario2Sm_Prog001.mp4,ANIVERSARIO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANJO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anjoSm_Prog001.mp4,ANJO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anoSm_Prog001.mp4,ANO.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO NOVO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo1Sm_Prog001.mp4,ANO NOVO1.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO NOVO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo2Sm_Prog001.mp4,ANO NOVO2.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANO NOVO3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo3Sm_Prog001.mp4,ANO NOVO3.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
ANO PASSADO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_passadoSm_Prog001.mp4,ANO PASSADO.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO QUE VEM1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_que_vem1Sm_Prog001.mp4,ANO QUE VEM1.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO QUE VEM2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_que_vem2Sm_Prog001.mp4,ANO QUE VEM2.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano2Sm_Prog001.mp4,ANO.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ANO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano2Sm_Prog001.mp4,ANO2.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
ANOS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anosSm_Prog001.mp4,ANOS.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANOTAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar1Sm_Prog001.mp4,ANOTAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
ANOTAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar2Sm_Prog001.mp4,ANOTAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANOTAR3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar3Sm_Prog001.mp4,ANOTAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
ANSIEDADE.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ansiedadeSm_Prog001.mp4,ANSIEDADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANSIOSO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ansiosoSm_Prog001.mp4,ANSIOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANTAGONICO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antagonicoSm_Prog001.mp4,ANTAGONICO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTARTICA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antarticaSm_Prog001.mp4,ANTARTICA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANTEBRACO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antebracoSm_Prog001.mp4,ANTEBRACO.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANTECEDENCIA1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecedencia1Sm_Prog001.mp4,ANTECEDENCIA1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTECEDENCIA2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecedencia2Sm_Prog001.mp4,ANTECEDENCIA2.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECEDER.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecederSm_Prog001.mp4,ANTECEDER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECIPAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anteciparSm_Prog001.mp4,ANTECIPAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECIPAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecipar2Sm_Prog001.mp4,ANTECIPAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTENA PARABOLICA.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena_parabolicaSm_Prog001.mp4,ANTENA PARABOLICA.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANTENA1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena1Sm_Prog001.mp4,ANTENA1.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTENA2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena2Sm_Prog001.mp4,ANTENA2.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTENA3.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena3Sm_Prog001.mp4,ANTENA3.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
ANTEONTEM.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anteontemSm_Prog001.mp4,ANTEONTEM.mp4,ADV.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg28.jpg,cg28
ANTEPASSADOS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antepassadosSm_Prog001.mp4,ANTEPASSADOS.mp4,SUBSTANTIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANTERIOR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anterior1Sm_Prog001.mp4,ANTERIOR1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTERIOR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anterior2Sm_Prog001.mp4,ANTERIOR2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANTES1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antes1Sm_Prog001.mp4,ANTES1.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTES2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antes2Sm_Prog001.mp4,ANTES2.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTICONCEPCIONAL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anticoncepcionalSm_Prog001.mp4,ANTICONCEPCIONAL.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
ANTIGO1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antigo1Sm_Prog001.mp4,ANTIGO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg39.jpg,cg39
ANTIGO2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antigo2Sm_Prog001.mp4,ANTIGO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
ANTILHAS.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antilhasSm_Prog001.mp4,ANTILHAS.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg26.jpg,cg26
ANTIPATICO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antipaticoSm_Prog001.mp4,ANTIPATICO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
ANUAL.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anualSm_Prog001.mp4,ANUAL.mp4,ADJETIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANULADO.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anuladoSm_Prog001.mp4,ANULADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANULAR1.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anular1Sm_Prog001.mp4,ANULAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANULAR2.mp4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anular2Sm_Prog001.mp4,ANULAR2.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
